2023-04-17 23-32-24 top info:
Tasks: 750 total,   4 running, 744 sleeping,   0 stopped,   2 zombie
  Mem:  7703324K total,  7035380K used,   667944K free,   5562368 buffers
 Swap:  4194304K total,         0 used,  4194304K free,  2652972K cached
800%cpu 157%user   3%nice 267%sys 373%idle   0%iow   0%irq   0%sirq   0%host
   PID USER         PR  NI VIRT  RES  SHR S[%CPU] %MEM     TIME+ ARGS
   860 shell        20   0 2.1G 2.7M 2.7M S  0.0   0.0   0:00.01 lbs_dbg
   859 gps          20   0  41M 7.7M 5.6M S  0.0   0.1   0:08.71 mnld
   858 root         20   0 2.0G 2.9M 2.6M S  0.0   0.0   0:00.10 dr
   855 system       20   0 2.0G 3.8M 3.8M S  0.0   0.0   0:00.01 vendor.vivo.secure_element@1.0-service
   853 root         20   0 2.0G 3.1M 3.0M S  0.0   0.0   0:00.28 slad
   850 nfc          20   0 2.0G 5.5M 5.5M S  0.0   0.0   0:00.07 android.hardware.nfc@1.2-service
   849 system       20   0 2.2G 7.8M 7.8M S  0.0   0.1   0:00.12 android.hardware.neuralnetworks@1.3-service-mtk-neuron
   841 nobody       20   0 2.0G 3.3M 3.2M S  0.0   0.0   0:00.15 traced
   840 nobody       20   0 2.0G 3.0M 3.0M S  0.0   0.0   0:00.13 traced_probes
   836 system       20   0 2.1G  21M  21M S  0.0   0.2   0:00.04 dcdiming
   805 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [sub_conninfra_t]
   804 root         20   0    0    0    0 S  0.0   0.0   0:01.11 [sub_wifi_thrd]
   803 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [sub_gps_thrd]
   802 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [sub_fm_thrd]
   801 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [sub_bt_thrd]
   800 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [conninfra_cb]
   799 root         20   0    0    0    0 S  0.0   0.0   0:04.76 [conninfra_cored]
   795 system       20   0 2.0G 4.6M 4.6M S  0.0   0.0   0:00.16 gbe
   730 system        0 -20 2.1G 2.9M 2.9M S  0.0   0.0   0:01.48 mcDriverDaemon --P1 /mnt/vendor/persist/mcRegistry -r /vendor/app/mcRegistry/06090000000000000000000000000000.drbin -r /vendor/app/mcRegistry/020f0000000000000000000000000000.drbin -r /vendor/app/mcRegistry/05120000000000000000000000000000.drbin -r /vendor/app/mcRegistry/05120000000000000000000000000001.drbin -r /vendor/app/mcRegistry/020b0000000000000000000000000000.drbin -r /vendor/app/mcRegistry/05070000000000000000000000000000.drbin -r /vendor/app/mcRegistry/030b0000000000000000000000000000.drbin -r /vendor/app/mcRegistry/030d0000000000000000000000000000.drbin -r /vendor/app/mcRegistry/03100000000000000000000000000000.drbin -r /vendor/app/mcRegistry/030c0000000000000000000000000000.drbin -r /vendor/app/mcRegistry/40188311faf343488db888ad39496f9a.drbin -r /vendor/app/mcRegistry/070c0000000000000000000000000000.drbin -r /vendor/app/mcRegistry/090b0000000000000000000000000000.drbin -r /vendor/app/mcRegistry/0f5eed3c3b5a47afacca69a84bf0efad.drbin -r /vendor/app/mcRegistry/07060000000000000000000000007169.drbin -r /vendor/app/mcRegistry/4be4f7dc1f2c11e5b5f7727283247c7f.drbin -r /vendor/app/mcRegistry/08070000000000000000000000008270.drbin -r /vendor/app/mcRegistry/09080000000000000000000000009381.drbin -r /vendor/app/mcRegistry/07070000000000000000000000000000.drbin -r /vendor/app/mcRegistry/07407000000000000000000000000000.drbin -r /vendor/app/mcRegistry/9073f03a9618383bb1856eb3f990babd.drbin -r /vendor/app/mcRegistry/5020170115e016302017012521300000.drbin -r /vendor/app/mcRegistry/16605000000000000000000000000000.drbin
   727 radio        20   0  10M 1.3M 1.3M S  0.0   0.0   0:00.17 ccci_rpcd 0
   722 system       20   0  14M 1.6M 1.6M S  0.0   0.0   0:00.27 ccci_mdinit 0
   720 radio         0 -20  13M 1.4M 1.4M S  0.0   0.0   0:01.06 ccci_fsd 0
   718 system       -3  -8 2.9G  50M  43M S  0.0   0.6   5:32.72 surfaceflinger
   715 gpu_service  20   0 2.0G 6.1M 5.7M S  0.0   0.0   0:00.01 gpuservice
   708 audioserver  20   0 2.4G  24M  21M S  0.0   0.3   0:04.31 audioserver
   707 system       20   0 2.0G 5.1M 4.7M S  0.0   0.0   0:00.02 android.hardware.vibrator-service.mediatek
   706 root         20   0 2.0G 8.9M 7.9M S  0.0   0.1   0:01.71 vendor.vivo.hardware.vperf@1.0-service
   704 system       20   0 2.0G 3.5M 3.5M S  0.0   0.0   0:00.01 vendor.vivo.hardware.vpad_bbkts@1.0-service
   702 system       20   0 2.0G 3.6M 3.6M S  0.0   0.0   0:00.01 vendor.vivo.hardware.vdtf@1.0-service
   697 system       20   0 2.0G 3.8M 3.7M S  0.0   0.0   0:00.02 vendor.vivo.hardware.vcustom@1.0-service
   694 system       20   0 2.0G 3.5M 3.5M S  0.0   0.0   0:00.00 vendor.vivo.hardware.vcode@1.0-service
   689 system       20   0 2.0G 4.1M 3.9M S  0.0   0.0   0:01.06 vendor.vivo.hardware.sensorfactory@1.0-service
   686 system       20   0 2.0G 3.6M 3.6M S  0.0   0.0   0:00.01 vendor.vivo.hardware.omnipotentservice@1.0-service
   679 system       20   0 2.0G 4.2M 4.2M S  0.0   0.0   0:00.00 vendor.vivo.hardware.lcmctl@1.0-service
   677 system       20   0 2.0G 4.4M 4.0M S  0.0   0.0   0:00.01 vendor.vivo.hardware.fido@1.0-service
   676 system       20   0 2.0G 4.3M 4.3M S  0.0   0.0   0:00.00 vendor.vivo.hardware.esepowermanager@1.0-service
   673 system       20   0 2.0G 4.0M 3.9M S  0.0   0.0   0:00.00 vendor.vivo.hardware.eid@1.0-service
   669 system       20   0 2.0G 3.7M 3.7M S  0.0   0.0   0:00.00 vendor.vivo.hardware.dualleds@1.0-service
   666 system       20   0 2.0G 4.1M 3.8M S  0.0   0.0   0:00.13 vendor.vivo.hardware.configstore@1.0-service
   665 system       20   0 2.0G 3.5M 3.5M S  0.0   0.0   0:00.02 vendor.vivo.hardware.capacity_key@1.0-service
   664 system       20   0 3.1G  40M  37M S  0.0   0.5   0:03.07 vendor.vivo.hardware.camera3rd.provider@1.0-service
   660 system       20   0 2.0G 3.8M 3.8M S  0.0   0.0   0:00.31 vendor.vivo.hardware.bbkts@1.0-service
   659 system       20   0 2.0G 3.6M 3.6M S  0.0   0.0   0:00.00 vendor.trustonic.tee@1.1-service
   657 system       20   0 2.0G 4.2M 4.2M S  0.0   0.0   0:00.01 vendor.mediatek.hardware.vpu@1.0-service
   656 root         20   0 2.0G 5.0M 4.6M S  0.0   0.0   0:00.01 vendor.mediatek.hardware.nvram@1.1-service
   654 system       20   0 2.1G 7.7M 6.0M S  0.0   0.1   0:06.98 vendor.mediatek.hardware.mtkpower@1.0-service
   652 system       20   0 2.0G 6.1M 6.1M S  0.0   0.0   0:00.01 vendor.mediatek.hardware.gpu@1.0-service
   651 root         20   0 2.0G 5.9M 5.4M S  0.0   0.0   0:00.74 vendor.factory.hardware.vivoem@1.0-service
   650 root         20   0 2.0G 7.1M 6.5M S  0.0   0.0   0:00.01 vendor.aftersale.hardware.vivoasem@1.0-service
   648 system       20   0 2.0G 4.4M 4.3M S  0.0   0.0   0:01.48 android.hardware.lights-service.mediatek
   647 system       20   0 2.1G 4.2M 4.1M S  0.0   0.0   0:00.08 lbs_hidl_service
   646 system       20   0  15M 1.0M 1.0M S  0.0   0.0   0:00.00 vtservice_hidl
   643 root         20   0 2.0G 4.2M 3.8M S  0.0   0.0   0:00.14 android.hardware.usb@1.1-service-mediatek
   642 system       20   0 2.0G 3.9M 3.8M S  0.0   0.0   0:00.17 android.hardware.thermal@2.0-service.mtk
   640 secure_element 20 0 2.1G  10M  10M S  0.0   0.1   0:00.02 android.hardware.secure_element@1.2-service-mediatek
   637 system       20   0 2.0G 4.5M 4.2M S  0.0   0.0   0:02.71 android.hardware.health@2.1-service
   636 system       -3 -10 2.3G  13M  12M S  0.0   0.1   3:38.93 android.hardware.graphics.composer@2.2-service
   633 system       20   0 2.1G 6.8M 6.3M S  0.0   0.0   0:01.96 android.hardware.graphics.allocator@4.0-service-mediatek
   632 system       20   0 2.0G 7.3M 6.8M S  0.0   0.0   0:01.71 android.hardware.gnss@2.1-service-mediatek
   630 system       20   0 2.0G 3.8M 3.8M S  0.0   0.0   0:00.00 android.hardware.gatekeeper@1.0-service
   629 media        20   0  19M 6.8M 6.0M S  0.0   0.0   0:00.10 android.hardware.drm@1.3-service.widevine
   625 media        20   0 2.0G 5.6M 5.6M S  0.0   0.0   0:00.02 android.hardware.drm@1.3-service.clearkey
   624 media        20   0  14M 1.7M 1.7M S  0.0   0.0   0:00.01 android.hardware.cas@1.2-service
   623 bluetooth    20   0 2.1G 3.8M 3.8M S  0.0   0.0   0:00.61 android.hardware.bluetooth@1.0-service-mediatek
   622 audioserver  20   0  82M 8.9M 7.4M S  0.0   0.1   0:03.20 android.hardware.audio.service.mediatek
   621 root         20   0 2.0G 3.7M 3.5M S  0.0   0.0   0:00.05 vendor.factory.hardware.vivoatcmd@1.0-service
   620 system       20   0 2.0G 3.5M 3.4M S  0.0   0.0   0:00.03 android.hidl.allocator@1.0-service
   614 root         20   0 1.8G 134M 132M S  0.0   1.7   0:01.55 zygote
   613 root         20   0 5.3G 153M 150M S  0.0   2.0   0:05.93 zygote64
   612 root         20   0 2.3G 9.0M 7.6M S  0.0   0.1   0:21.38 netd
   611 statsd       20   0 2.1G 4.1M 3.8M S  0.0   0.0   0:06.65 statsd
   605 tombstoned   20   0 2.0G 2.2M 2.2M S  0.0   0.0   0:00.01 tombstoned
   604 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   603 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   602 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
   601 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   600 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   599 root          0 -20    0    0    0 S  0.0   0.0   0:00.00 [loop0]
   581 root         20   0    0    0    0 S  0.0   0.0   0:00.05 [f2fs_gc-253:10]
   580 root         20   0    0    0    0 S  0.0   0.0   0:00.22 [f2fs_discard-25]
   577 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   576 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   564 system       20   0 2.1G 5.2M 5.1M S  0.0   0.0   0:00.07 vendor.vivo.hardware.biometrics.analysis@1.1-service
   562 system       20   0 2.0G 5.2M 4.9M S  0.0   0.0   0:00.18 android.hardware.keymaster@4.0-service.trustonic
   561 system       20   0 2.1G 4.4M 3.8M S  0.0   0.0   1:20.70 android.system.suspend@1.0-service
   560 root         RT   0 2.0G 3.8M 3.4M S  0.0   0.0   0:00.57 aee_aedv64
   559 root         RT   0  13M 1.2M 920K S  0.0   0.0   0:00.21 aee_aedv
   558 root         RT   0 2.0G 4.5M 4.1M S  0.0   0.0   0:00.17 aee_aed64
   557 root         RT   0  16M 2.7M 2.1M S  0.0   0.0   0:00.21 aee_aed
   556 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [f_mtp]
   552 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   551 root         20   0    0    0    0 S  0.0   0.0   0:00.05 [jbd2/sdc19-8]
   547 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   546 root         20   0    0    0    0 S  0.0   0.0   0:00.25 [jbd2/sdc9-8]
   544 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   543 root         20   0    0    0    0 S  0.0   0.0   0:00.07 [jbd2/sdc10-8]
   541 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   540 root         20   0    0    0    0 S  0.0   0.0   0:00.05 [jbd2/sdc21-8]
   538 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   537 root         20   0    0    0    0 S  0.0   0.0   0:00.05 [jbd2/sdc20-8]
   532 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   531 root         20   0    0    0    0 S  0.0   0.0   0:00.06 [jbd2/sdc55-8]
   522 root         20   0 2.0G 5.6M 5.2M S  0.0   0.0   0:00.03 vendor.vivo.hardware.bspservice@1.0-service
   520 root         20   0 2.1G 7.6M 6.6M S  0.0   0.1   0:00.82 vold --blkid_context=u:r:blkid:s0 --blkid_untrusted_context=u:r:blkid_untrusted:s0 --fsck_context=u:r:fsck:s0 --fsck_untrusted_context=u:r:fsck_untrusted:s0
   514 root         -2   0    0    0    0 S  0.0   0.0   0:03.23 [psimon]
   513 system       20   0 2.0G 3.6M 3.5M S  0.0   0.0   0:00.17 vndservicemanager /dev/vndbinder
   512 system       20   0 2.0G 5.9M 5.0M S  0.0   0.0   0:02.57 hwservicemanager
   511 system       20   0 2.0G 6.2M 4.9M S  0.0   0.0   0:34.78 servicemanager
   510 lmkd         -2   0 2.0G 3.5M 2.9M S  0.0   0.0   0:13.32 lmkd
   509 logd         18  -2 2.1G  18M 3.6M S  0.0   0.2   1:16.81 logd
   494 root         20   0 2.0G 5.8M 4.4M S  0.0   0.0   0:08.20 ueventd
   492 root         20   0 2.0G 5.2M 4.6M S  0.0   0.0   0:00.60 init subcontext u:r:vendor_init:s0 15
   490 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [usb_dr_workq]
   488 root          0 -20    0    0    0 I  0.0   0.0   0:02.05 [kworker/2:1H]
   487 root          0 -20    0    0    0 I  0.0   0.0   0:02.17 [kworker/3:1H]
   485 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   484 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   483 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   482 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   481 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
   480 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   479 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   478 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   477 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   476 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   475 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   474 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
   473 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   472 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   471 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   470 root          0 -20    0    0    0 I  0.0   0.0   0:00.19 [kworker/6:1H]
   465 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   464 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   463 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   462 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
   461 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   460 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   459 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   458 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   457 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   456 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   455 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
   454 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   453 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   450 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   449 root          0 -20    0    0    0 I  0.0   0.0   0:00.72 [kworker/4:1H]
   447 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   446 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   445 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   444 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
   443 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   442 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   441 root          0 -20    0    0    0 I  0.0   0.0   0:00.23 [kworker/7:2H]
   440 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   439 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   438 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   437 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   436 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   435 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   434 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   433 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   432 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   431 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   430 root          0 -20    0    0    0 I  0.0   0.0   0:00.70 [kworker/5:1H]
   429 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   428 root         20   0    0    0    0 S  0.0   0.0   0:00.06 [jbd2/sdc18-8]
   415 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [vts_collect_wq]
   414 root         RT   0    0    0    0 S  0.0   0.0   0:02.53 [vtsthread0]
   413 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [boost_workq]
   412 root         RT   0    0    0    0 D  0.0   0.0   0:00.01 [wdtk-7]
   411 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [wdtk-6]
   410 root         RT   0    0    0    0 D  0.0   0.0   0:00.02 [wdtk-5]
   409 root         RT   0    0    0    0 D  0.0   0.0   0:00.02 [wdtk-4]
   408 root         RT   0    0    0    0 D  0.0   0.0   0:00.03 [wdtk-3]
   407 root         RT   0    0    0    0 D  0.0   0.0   0:00.04 [wdtk-2]
   406 root         RT   0    0    0    0 D  0.0   0.0   0:00.03 [wdtk-1]
   405 root         RT   0    0    0    0 D  0.0   0.0   0:00.04 [wdtk-0]
   404 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mt-wdk]
   403 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [silfp_wq]
   401 root         RT   0    0    0    0 S  0.0   0.0   0:00.14 [core_ctl_v1/7]
   399 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [core_ctl_v1/0]
   398 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ksched_hint]
   397 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [sys_timer_wq]
   396 root         20   0    0    0    0 S  0.0   0.0   0:00.04 [apusys_vpu_rt2]
   395 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [apusys_vpu2]
   394 root         20   0    0    0    0 S  0.0   0.0   0:00.06 [apusys_vpu_rt1]
   393 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [apusys_vpu1]
   392 root         20   0    0    0    0 S  0.0   0.0   0:00.07 [apusys_vpu_rt0]
   391 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [apusys_vpu0]
   390 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [vpu_wq]
   389 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [apusys_mdla_rt1]
   388 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [apusys_mdla1]
   387 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [apusys_mdla_rt0]
   386 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [apusys_mdla0]
   385 root         20   0    0    0    0 D  0.0   0.0   0:00.00 [qos_ipi_recv]
   384 root         20   0    0    0    0 S  0.0   0.0   0:00.05 [cpuhp-ppm]
   383 root         20   0    0    0    0 S  0.0   0.0   0:00.11 [EEMG_CTRL_GPU_H]
   382 root         20   0    0    0    0 S  0.0   0.0   0:00.09 [EEMG_CTRL_GPU]
   381 root         20   0    0    0    0 S  0.0   0.0   0:00.13 [EEM_CTRL_CCI]
   380 root         20   0    0    0    0 S  0.0   0.0   0:00.12 [EEM_CTRL_B]
   379 root         20   0    0    0    0 S  0.0   0.0   0:00.15 [EEM_CTRL_BL]
   378 root         20   0    0    0    0 S  0.0   0.0   0:00.17 [EEM_CTRL_L]
   377 root         20   0    0    0    0 S  0.0   0.0   0:03.96 [vswapd0]
   376 root         20   0    0    0    0 S  0.0   0.0   0:00.08 [rsc_noti]
   374 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [sugov:4]
   373 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [sugov:0]
   372 root         20   0    0    0    0 R  0.0   0.0   0:27.00 [ipi_cpu_dvfs_rt]
   371 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mali_aeewp]
   370 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
   369 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [sf_pf_release_t]
   368 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [pf_release_thre]
   367 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   366 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fingerprint_not]
   365 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [sf_pf_release_t]
   364 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [pf_release_thre]
   363 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   362 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   361 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fingerprint_not]
   360 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [sf_pf_release_t]
   359 root         RT   0    0    0    0 S  0.0   0.0   0:09.18 [pf_release_thre]
   358 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [ddp_cmdq_trig]
   357 root         RT   0    0    0    0 S  0.0   0.0   0:02.18 [ddp_trig_d]
   356 root         RT   0    0    0    0 S  0.0   0.0   0:00.39 [ddp_trig]
   355 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [decouple_update]
   354 root         RT   0    0    0    0 S  0.0   0.0   0:02.35 [disp_echk]
   353 root         20   0    0    0    0 S  0.0   0.0   0:00.25 [enable_vblank]
   352 root         20   0    0    0    0 S  0.0   0.0   0:09.57 [mtk_drm_disp_id]
   351 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   350 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   349 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   348 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   346 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fingerprint_not]
   344 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ipv6_addrconf]
   341 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dump_ultra_pcm_]
   340 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dump_ultra_pcm_]
   339 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [tfa98xx]
   338 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/41-typec-sw]
   334 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/0:1H]
   333 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [typec_switch_ei]
   332 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [binder_delayed_]
   331 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [usb_extcon_work]
   330 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dm_bufio_cache]
   329 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fuelsummary_wq]
   328 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/134-battery]
   327 root         RT   0    0    0    0 S  0.0   0.0   0:00.01 [irq/28-stm32l01]
   326 root         20   0    0    0    0 D  0.0   0.0   0:10.68 [psl_thd]
   325 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mtk-vcodec-enc]
   324 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mtk-vcodec-dec]
   323 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
